商家UID,商家名称,collection_time,id,desc,create_time,text_extra,nickname,digg_count,comment_count,collect_count,share_count,tag,转录文本,share_url,has_transcript,video_duration,video_type,create_timestamp
3855318988371648,南宁艺美新家全屋定制工厂,2025-08-25 16:51:24,7363608892414119179,主卧衣帽间可以这样做，简单又好看#...宁全屋定制 #南宁全屋定制衣柜橱柜,2024-05-04 10:39:00,"['艺美新家全屋定制', '南宁全屋定制', '南宁全屋定制衣柜橱柜']",南宁艺美新家全屋定制工厂,27,12,4,6,"['居家', '装修设计', '室内装修效果']",主卧的柜子应该怎么设计呢 这个房间呢 它是这样子 两边都做柜子的一个衣帽间 这里对着卫生间 我们也可以做隐形门 也可以做推拉门 或者是假门都可以的。 他整体设计都是免拉手的设计 因为空间有限 免拉手设计就非常美观 这里加了是近光板门设计师 他对尺寸反抗非常好。 而且近光板跟墙几乎是齐平的 我们挂一感和这一个脚链 二段力的脚链颜色是相同的。 很美观 不会在柜子里面出现两个颜色的五金 卫生间出来 这里设计的很好 这有一个开放格的位置 放手机啊 毛巾啊 都能方便放在这里 做了三个抽屉 除空间就非常多 而且也。 我们的抽屉有两种设计 一个是特技在柜子里面 门打开了以后才能把抽屉打开 这个是直接设计在外面 又方便又美观 整体来说非常好看。,https://www.douyin.com/video/7363608892414119179,True,00:00:50,视频,1714790340
3855318988371648,南宁艺美新家全屋定制工厂,2025-08-25 16:51:24,7366557291279142185,对设计有要求的设计师，放心交给我... #艺美新家全屋定制 #全屋定制工厂,2024-05-08 17:24:47,"['南宁全屋定制工厂', '南宁全屋定制', '艺美新家全屋定制', '全屋定制工厂']",南宁艺美新家全屋定制工厂,254,36,34,25,"['居家', '装修设计', '家装主材']","登登登登,这些是我们工厂新来的花色3D数码打印板。 在南宁很多全案设计师高定设计师工作室。 你们有没有发现你们设计出来的效果图很好。 但是却很难落地到业主家。 其实这不是您的设计有问题。 而是跟您合作的定制工厂。 没办法给您提供。 这么多的花色复杂工艺等服务。 我们工厂有3D数码打印板花色很多。 还有石木贴皮。 还有混油烤漆。 金面喷粉水墨石板材等等。 除了这些之外。 我们还可以做门墙柜圆弧一体。 铝木结额钢板柜。 斯卡帕碟集。 三明治成板。 顶形拉潮。 海棠角鞋拼。 骨骼线等等复杂工艺。 能让你大胆的自由发挥去设计。 近期想要和优质定制工厂合作的设计师。 欢迎私信我。",https://www.douyin.com/video/7366557291279142185,True,00:00:53,视频,1715160287
3855318988371648,南宁艺美新家全屋定制工厂,2025-08-25 16:51:24,7367313626081922330,有设计感，又实用，关键还健康环保，...工厂 #南宁全屋定制 #全屋定制工厂,2024-05-10 18:20:03,"['艺美新家全屋定制', '南宁全屋定制工厂', '南宁全屋定制', '全屋定制工厂']",南宁艺美新家全屋定制工厂,1273,296,393,196,"['居家', '装修设计', '家装主材']",在南宁想做既有设计感又实用的全屋定制去哪里找 这里是一美新家全屋定制工厂 你担心用料不好 我们用的都是 enf 级的板。 双比于10级的板材 环保等级更高 能够做到集装集注 这就是我们的板材检测报告 真正健康环保的板用起来更放心你。 担心落地不好 我们有五年以上经验的设计师 能够准确还原你对全屋定制的各种需求 我们有自己的生产技术研发部门 有自己的高定颜色套系。 真正做到个性化 私人定制 你担心交付问题 我们是南宁本地工厂 从下单开始 最快一周内就能完成生产。 接单开始 每个步骤 我们都是认真对待 不放过任何一个细节 选择我们 你只管做决定 剩下的我们来搞定。,https://www.douyin.com/video/7367313626081922330,True,00:00:48,视频,1715336403
3855318988371648,南宁艺美新家全屋定制工厂,2025-08-25 16:51:24,7367314139934395675,一家靠谱的全屋定制工厂应该具备什...宁全屋定制 #南宁全屋定制衣柜橱柜,2024-05-12 10:25:00,"['艺美新家全屋定制', '南宁全屋定制工厂', '南宁全屋定制', '南宁全屋定制衣柜橱柜']",南宁艺美新家全屋定制工厂,97,61,24,20,"['居家', '装修设计', '室内装修效果']",怎样判断一家全屋定制是否靠谱 首先你要看这个工厂用的是什么板材。 我们一美新加全屋定制工厂用的是一级料全联新的环保板材 就像我们视频封面说的那句话打造无毒全屋定制。 您用得安心 我们才能放心 然后要看这个工厂的落地效果。 我们在五香音乐万科翡翠中央张太欢乐送等等都有案例斯卡帕碟集三明治层板。 三面45度斜切海棠角骨骼线圆弧洗行拉槽等等以及穿插咬合凹凸错位夹掉离缝等等您在市面上能看到的工艺和设计手法我们都。 最后要看口碑和用物的评价。 就是业主对我们的评价能做到这么多业主的好评 说明我们的服务是真的很到位 其实最关键的还是要亲自到工厂实地考察。 在这里您就能看到我们的板材 浇水以及样贵有装修需求的业主们欢迎来我们工厂考察。,https://www.douyin.com/video/7367314139934395675,True,00:00:59,视频,1715480700
3855318988371648,南宁艺美新家全屋定制工厂,2025-08-25 16:51:24,7368794524409253146,集多个亮点与一身的定制样柜 #艺美...定制 #南宁全屋定制工厂 #全屋定制,2024-05-14 18:06:37,"['艺美新家全屋定制', '南宁全屋定制', '南宁全屋定制工厂', '全屋定制']",南宁艺美新家全屋定制工厂,33,7,11,12,"['居家', '装修设计', '家装主材']",看到我身后的这个样柜了吗 这个样位就是我们今年家不会全场的焦点 看看他都集合了几个亮点 首先 贵门采用同步木纹花色 一个颜色对应一个钢板。 出来的效果更贴近自然纹理 第二个 开放格黑色45度斜切免拉手工艺和离缝免拉手抽屉设计结合线条感十足。 第三 灯带座横竖搭配更有层次感 第四 中间柜子涵盖了进退凹凸穿插摇和的设计 让整个柜子更有立体感 为体采用3D数码打印。 有十几种花色给你选择 第五 中间悬浮柜用的是水墨石花色 相比用于大理石能够节省。 更多预算 第六 吊杆采用的铝木结合 质感更好 第七 洗行拉槽免拉手工艺 也是当下最流行的一体成型。 有多种形状可以选择 如果你不知道全屋定制怎么设计 可以来我们工厂参观。,https://www.douyin.com/video/7368794524409253146,True,00:00:55,视频,1715681197
3855318988371648,南宁艺美新家全屋定制工厂,2025-08-25 16:51:24,7369531010385497394,第二条生产线正在投入，给你们带来... #南宁全屋定制 #南宁全屋定制工厂,2024-05-16 17:44:14,"['艺美新家全屋定制', '南宁全屋定制', '南宁全屋定制工厂']",南宁艺美新家全屋定制工厂,125,48,22,18,"['居家', '家具家电', '家居用品']",我们义美新加全屋定制工厂已经开始上第二条生产线了 由于我们工厂清单逐渐增多 为了更快的给业主交付 我们的机器已经逐渐进场了。 在我身后呢 这才是我们的开量机。 正常的配置是两台开量机配一台封电机 我们工厂主打的是无毒全屋定制 用的都是。 健康环保板材 并且我们的落地效果非常好 我们也得到很多业主的好评 这是我们的定制样柜。 它的亮点就在我们这期的视频 近期想要健康环保交付又快的全屋定制 欢迎私信我。,https://www.douyin.com/video/7369531010385497394,True,00:00:34,视频,1715852654
3855318988371648,南宁艺美新家全屋定制工厂,2025-08-25 16:51:24,7370287305963162918,盛世春江案例验收，把每个细节做好... #南宁全屋定制衣柜橱柜 #全屋定制,2024-05-18 18:39:25,"['艺美新家全屋定制', '南宁全屋定制', '南宁全屋定制衣柜橱柜', '全屋定制']",南宁艺美新家全屋定制工厂,198,35,21,8,"['居家', '装修设计', '装修过程']",挑战在南宁夜收100套全屋定制。 现在这里来到的是盛世春江的工地。 三个房间做了一柜。 然后还有客厅两个柜子加阳台柜。 大概29平方。 总共花了2万1893。 我们夜收的地步进来。 就把柜子打扫干净。 然后撕好保护模具。 衣服啊。 但是它来进我们柜子的时候。 它是要环保。 没有味道。 因为将来它入住的话。 它是有家庭用衣盒小宝宝的。 夜收的话。 首先我们会看这个设计的效果。 颜色搭配。 设计是否合理。 然后其次就夜收我们安装的。 我们首先要看门缝。 门缝之间是否是对齐的。 还有一个是五金胶链。 还有抽屉的多迪柜。 会不会是顺滑的。 像这里一个钉孔。 就是在建管板这里。 然后我们会要求。 这个钉孔让它连线开。 做一个插座到这里。 这里放冰箱。 它就有一个建管板。 加在这里打个胶。 不会说歪歪叠悠的。 我还以为设计师会装一个反弹器。 应该就浪费客户的钱了。 本来上班的。 这里的话装了建管板。 师傅他安装手艺也非常好。 高标准。 他跟这一块墙面几乎齐平的。 虽然这块墙。 它下面是有点凸出来的。 因为很难打到。 从自己家里面的墙是很平的。 这个建管板就没有打交。 居住下来。 小宝我回去的话跟师傅。 跟师傅组织。 沟通一下。 如果需要打的话。 我们是这样过来补的。 检查好。 我们就贴上这个防尘膜。 就可以了。 然后剩下的垃圾。 我们定的便宜的。,https://www.douyin.com/video/7370287305963162918,True,00:02:07,视频,1716028765
3855318988371648,南宁艺美新家全屋定制工厂,2025-08-25 16:51:24,7371764047328349449,699水性科天全屋定制贵吗 #艺美新...天无毒全屋定制 #南宁全屋定制工厂,2024-05-22 18:09:49,"['艺美新家全屋定制', '南宁全屋定制', '水性科天无毒全屋定制', '南宁全屋定制工厂']",南宁艺美新家全屋定制工厂,411,105,127,82,"['居家', '装修设计', '室内装修效果']",好多粉丝朋友们私信我。 雪姓客店。 EF级。 贵宾闺门多少钱一瓶。 我一半699。 全部都吓跑了。 今天我来告诉你。 699到底值不值。 业主呢。 他是一个宝妈。 当初他来订我们柜子的时候。 还是一个玉珠的。 他对环保要求。 还有封边洗钱特别高。 柜体他选。 是水性客店多草食物的。 柜体EF级的。 用的是这一个。 一式黑像。 红布对花的。 不用额外加钱。 质感非常好。 门板用的是。 水性客店F4星级的。 欧松板金板。 激光封边。 装出来没有什么味道。 但这边的设计。 下面的怪异感。 我们给他配了一个。 活动城版的。 想要放东西。 想要放行李箱。 可以把这个活动城版。 拿出来。 我们也不会为了。 节省板材。 全部做挂一区的。 给你这个城版该加的。 我们会加给挂一区。 二段力的。 脚链。 都是标配的。 大抽屉。 我们也是赠送的。 使用的是这种。 重型的托体轨道。 而不是我。 一个柜子送你。 四五个抽屉。 用的都是侧边轨。 那种不实用的。 整个柜子。 我们的质保。 都是十年。 柜体 柜门 户金。 都是十年的。 这么好的服务。 这么高的标准。 还是ENF级的板材。 你觉得699贵不贵。 如果近期有需要。 装出需求的朋友。 欢迎私信我。,https://www.douyin.com/video/7371764047328349449,True,00:01:16,视频,1716372589
3855318988371648,南宁艺美新家全屋定制工厂,2025-08-25 16:51:24,7373585637989043494,这是我们艺美新家全屋定制的交付标... #南宁全屋定制 #南宁全屋定制工厂,2024-05-27 15:58:16,"['艺美新家全屋定制', '南宁全屋定制', '南宁全屋定制工厂']",南宁艺美新家全屋定制工厂,26,6,5,9,"['居家', '装修设计', '室内装修效果']",全欧定制的交付一直是业主们非常关心的问题。 今天我来告诉大家我们一美新加全欧定制的交付标准 首先你们在这里下单的柜子都会在工厂进行加工 从开料到封边打孔 视频再到打包 我们都会经过多道质检 确保您的柜子尺寸无误且没有花痕。 这是我们的打包区 我们采用的都是120克硬纸打包 减少在板材运输过程中的割碰过损 方往外地的柜子 我们还会加上防摔防滑护脚保护神器。 特殊一席圆弧柜会打护架子保护 这样子柜子到您家里也是完好无损的 在安装过程中 我们还会亲自。 上门检查验收 而且还会打扫干净并贴上防尘膜 选择一美新加家居帮您打造一个健康舒适的家。,https://www.douyin.com/video/7373585637989043494,True,00:00:47,视频,1716796696
3855318988371648,南宁艺美新家全屋定制工厂,2025-08-25 16:51:24,7374360316898970906,客厅书柜这么设计效果太棒了 #艺美... #南宁全屋定制 #南宁全屋定制工厂,2024-05-29 18:04:25,"['艺美新家全屋定制', '南宁全屋定制', '南宁全屋定制工厂']",南宁艺美新家全屋定制工厂,192,20,27,12,"['居家', '装修设计', '室内装修效果']",客厅的书柜怎么设计 您可以参考一下我们的案例 像这个业主家整个客厅他做的书柜 除了放书还会放一些茶叶 所以说这边的话是设计可以放书又可以储物的 柜体用的是水性客间的多层实物 门板呢是水性客间的欧松版f四星级的 然后柜体用的是emf级pw。 封封天门板的话是激光封天的 整体的搭配是黑白灰色系的 很干净 很整洁 会挺用的是一式黑像同步木纹对花的 它是一个纹路 一个钢板去变的 所以说他装出来的话 质感非常好 纹理贴近自然 您在别的地方如果升级到同步对花的花。 这个是要额外加钱的 这个是我们包在里面 不用额外加钱的 放上书本 装上灯带的话 质感非常好 觉得觉得。 上面做下眼的脸拉手 除空间很多 下面他都是储物空间 脸拉手设计 不用增加任何费用啊 这边开放格他是分有1234 四组组合柜 他都是。 双层的树板非常稳定 我们也不会为了节省把财 然后都是单头树板给您的 这两个也是分了上下的组合柜啊 所以非常的稳不管你做多少这个双层的树板都是不用额外加钱的。 拉手也是免费的 抽屉我们是有赠送的 但是他的抽屉放在了餐厅那边了 再看看这个细节本来差。 他做 他是在这边的 我们移到了这里来给他加了一个。 收口条 很多业主家可能住柜子的地方会有这些管啊 柱子啊 这些我们是安装的时候现场写好的 也是配有这个背板的 我们为了方便去维修他 我们没有把这个背板装上去 如果后期他需要装 我们就给他装上去。 这整个书柜是没有任何外加钱的 如果您家的客厅想要又可以放书又可以储物的柜子 请您私信我。,https://www.douyin.com/video/7374360316898970906,True,00:01:48,视频,1716977065
3855318988371648,南宁艺美新家全屋定制工厂,2025-08-25 16:51:24,7376588893082176768,对环保要求高的业主，我推荐你用水...宁全屋定制 #水性科天无毒全屋定制,2024-06-04 18:12:33,"['艺美新家全屋定制', '南宁全屋定制', '水性科天无毒全屋定制']",南宁艺美新家全屋定制工厂,24,8,4,6,"['居家', '装修设计', '家装主材']",孕妇 宝妈 老人 小孩 在这一套样板间中 这三个buff都已经叠满了 对于环保要求那么高的 我推荐您用水性可天的板材 像这一套他跪体用的是水性客人 enf级的板材 门板是水性可天欧松版的f四星级花色可以选20多种啊 同步木纹的也是。 可以选的 那水性可天跟其他板材不一样的是 他的胶水是不一样 很多板材他可能会用到 只用大豆胶 料全胶 mti胶等等 水性可天他是国内获得专利的水性胶 非常环保的 没有一些本啊。 重金属这些有害挥发物可以达到集装 集注是没有任何味道的业主也非常满意。 如果你们家也是对环保要求非常高的 近期也是需要全屋定制的 欢迎私信我。,https://www.douyin.com/video/7376588893082176768,True,00:00:45,视频,1717495953
3855318988371648,南宁艺美新家全屋定制工厂,2025-08-25 16:51:24,7377331535898365221,水性科天多功能板新花色来了 #艺美... #南宁全屋定制 #南宁全屋定制工厂,2024-06-06 18:14:17,"['艺美新家全屋定制', '南宁全屋定制', '南宁全屋定制工厂']",南宁艺美新家全屋定制工厂,107,42,32,24,"['居家', '装修设计', '家装主材']",水性科研新花色色卡来了 水性科研多不能办 只有多层版 而且它是有六大功能 张张包剪的 enf 级防虫是达到九级。 主然达到 b一级 主然还有防水达到国家二级防水标准高进取强度零分 他生产原材料。 不好 甲本二甲本能做到两米八高 做柜体是不用分节 也可以直接做柜本 不用加拉子器 也不会变形 看一下这个新的花色。 潘多拉盐板可以做我们餐厅柜啊 还有护墙板都可以做。 然后再看看后面这些木纹都可以做到门墙柜一起。 这是新的花色 非常好看。 这个羊绒灰也是做柜本的 逼地不敢的 可以做49尺的单面双面 还有杉木板也可以做 pt市面的 多层板也可以做 pt市面的。 圆弧2比75高都可以做 然后牧场板隔山都可以做。 近期想要门墙柜一期意识极简丰丰格的业主们可以来了解我们水星客店的多功能多层吧 欢迎来我们工厂参观。,https://www.douyin.com/video/7377331535898365221,True,00:01:12,视频,1717668857
